cand_id,cand_name,cand_name_last,party,office,state,incumbency,spend,impressions,ad_tone_attack,ad_tone_promote,ad_tone_contrast
ftm_261187,"MURNAN, MONICA",MURNAN,D,State House,KS,Incumbent,1138.5,51488.5,0.009535978922799827,0.9284863651971845,0.06629311401419971
ftm_261190,"NEELLY, LANCE",NEELLY,R,State House,KS,Challenger,297,2997,0.052289210027516346,0.6284385755332055,0.10925788170450527
ftm_261191,"NEIGHBOR, CINDY",NEIGHBOR,D,State House,KS,Incumbent,1146,77496,0.014145931797467115,0.9187553732968836,0.07746792314863951
ftm_261192,"OHAEBOSIM, KC",OHAEBOSIM,D,State House,KS,Incumbent,747.5,48497.5,0.0038826307566620847,0.8209156334859394,0.16476545459725953
ftm_261194,"OUSLEY, JARROD",OUSLEY,D,State House,KS,Incumbent,49.5,499.5,0.01038277928177263,0.9590769803429776,0.03918038309882785
ftm_261195,"OWENS, STEPHEN",OWENS,R,State House,KS,Open Seat,2094,125494,0.031558982498489443,0.865185999574585,0.1047649881269375
ftm_261197,"PARKER, BRETT",PARKER,D,State House,KS,Incumbent,2641,262991,0.013660539422091418,0.8195492378871726,0.14541470514979607
ftm_261198,"PATTON, FRED C",PATTON,R,State House,KS,Incumbent,693,30993,0.014236448213957488,0.9545987249698777,0.03772186582689492
ftm_261199,"PEREZ, SHALA",PEREZ,D,State House,KS,Challenger,497.5,31997.5,0.0086550848012862,0.9466514178980351,0.04857621462846488
ftm_261200,"PERRY, THEA",PERRY,D,State House,KS,Challenger,4843,147993,0.08018524597937968,0.8093144856379956,0.10129304041120918
ftm_261201,"PHELPS, EBER E",PHELPS,D,State House,KS,Incumbent,299.5,74999.5,0.002568580244163184,0.9756164903011768,0.02634597955210879
ftm_261202,"PHILLIPS, TOM",PHILLIPS,R,State House,KS,Incumbent,3393.5,295493.5,0.009814684371470853,0.9798484118650953,0.017755537955461528
ftm_261203,"PITTMAN, JEFF",PITTMAN,D,State House,KS,Incumbent,7414.5,444464.5,0.017379078596149712,0.9192451386757119,0.05998913521337538
ftm_261205,"PRICE, JIM",PRICE,R,State House,KS,Challenger,1096.5,27496.5,0.15436919108434446,0.7755968055321358,0.07636375598084197
ftm_261217,"ROME, NICOLE",ROME,D,State House,KS,Challenger,2246.5,123996.5,0.006185088565008953,0.9604351146147154,0.05833415955765554
ftm_261218,"ROOKER, MELISSA A",ROOKER,R,State House,KS,Incumbent,4840.5,325990.5,0.004503716895203787,0.9817396886218573,0.02498206951287862
ftm_261223,"SAMSEL, MARK",SAMSEL,R,State House,KS,Open Seat,49.5,2999.5,0.013448400513930652,0.9618160591809443,0.025007762790785346
ftm_261224,"SAWYER, TOM",SAWYER,D,State House,KS,Incumbent,544.5,79494.5,0.025855823960534034,0.8884247246703257,0.08173161364761686
ftm_261229,"SCHWARTZ, JO",SCHWARTZ,D,State House,KS,Challenger,2645,187495,0.013339626194173154,0.9355503141123293,0.07054462220661092
ftm_261230,"SCHWELLER, ANGELA",SCHWELLER,D,State House,KS,Open Seat,6245.5,161495.5,0.01366364551482846,0.9656932723505417,0.02535584257703399
ftm_261235,"SMITH, ADAM W",SMITH,R,State House,KS,Incumbent,49.5,7499.5,0.001938559870579612,0.9956139088431205,0.006407150650643451
ftm_261236,"SMITH, CYNTHIA",SMITH,R,State House,KS,Open Seat,2524.5,161474.5,0.03312823631664762,0.8684192249154175,0.08953072949914258
ftm_261238,"SMITH-EVERETT, LAURA",SMITH-EVERETT,D,State House,KS,Challenger,1997,76497,0.0034475615437914425,0.9656637623899358,0.03863899289548672
ftm_261239,"SNOWDEN, MICHAEL",SNOWDEN,R,State House,KS,Challenger,1548.5,62998.5,0.00855950007070776,0.9622571519124165,0.04479934069249322
ftm_261242,"STIFFLER, DAN",STIFFLER,D,State House,KS,Challenger,299.5,7499.5,0.006474014538540883,0.3114883410930471,0.5550235525760583
ftm_261246,"SWAIN, SARAH",SWAIN,D,Other Statewide,KS,Challenger,7792.5,835992.5,0.01571265488058833,0.9321223552812986,0.06256758752679391
ftm_261249,"TARWATER SR, SEAN E",TARWATER,R,State House,KS,Incumbent,992.5,36992.5,0.008978068839526114,0.972743969826551,0.021957645028272754
ftm_261250,"TAYLOR, DENNIS",TAYLOR,R,Other Statewide,KS,Open Seat,948,67998,0.0036071234204715346,0.9546356423029256,0.05019969255766592
ftm_261252,"THACKER, RONALD",THACKER,R,State House,KS,Open Seat,148.5,6498.5,0.006355967420098474,0.8860055616407989,0.12792268801785972
ftm_261258,"TINDLE, LONDA",TINDLE,R,State House,KS,Challenger,148.5,8998.5,0.015050697706887441,0.977448320037073,0.022541252066122796
ftm_261259,"TODD, JAMES",TODD,R,State House,KS,Challenger,3843.5,202993.5,0.002051554079295816,0.9522763830118461,0.07496382570966587
ftm_261260,"TOPLIKAR, JOHN",TOPLIKAR,R,State House,KS,Open Seat,398.5,3998.5,0.0013254335840992262,0.9088781328583192,0.15666062071858758
ftm_261267,"WARD, JIM",WARD,D,State House,KS,Incumbent,2544,135994,0.01659243127642456,0.9261843836340741,0.0414105970933091
ftm_261268,"WARREN, KELLIE",WARREN,R,State House,KS,Open Seat,1445.5,37995.5,0.0073045072342846976,0.8948415962936394,0.09094523951154662
ftm_261272,"WEBER, SHARI",WEBER,R,State House,KS,Challenger,297,24497,0.04540654540530389,0.738527803859361,0.1610677337829682
ftm_261275,"WHEELER JR, JOHN P",WHEELER,R,State House,KS,Incumbent,749.5,29999.5,0.02291235250928871,0.8966764098581288,0.08110177698380489
ftm_261277,"WHITMER, JOHN",WHITMER,R,State House,KS,Incumbent,1445.5,66995.5,0.017087089888155788,0.9502541218973857,0.031793769404392734
ftm_261280,"WINBOLT, JASON",WINBOLT,R,Other Statewide,KS,Open Seat,148.5,6498.5,0.06084757187097832,0.8510752202689268,0.09898756098138738
ftm_261282,"WINN, JENNIFER",WINN,D,State House,KS,Challenger,693,57993,0.019375968465062773,0.8159882149886877,0.1639588904256205
ftm_261284,"WOODARD, BRANDON",WOODARD,D,State House,KS,Open Seat,6387,258487,0.012964864998887542,0.916926614211334,0.06630588391104325
ftm_261287,"XU, RUI",XU,D,State House,KS,Challenger,2133.5,105483.5,0.028495714776592598,0.8305085079470325,0.12037887315698519
ftm_261288,"YOUNG, AARON",YOUNG,R,State House,KS,Open Seat,198,9498,0.021133039623910478,0.9277571711531396,0.054240063668360636
ftm_261593,"MCCALISTER, MIKE",MCCALISTER,R,Other Statewide,FL,Open Seat,346.5,15996.5,0.057031150813617384,0.9343297813862153,0.03659857900741684
ftm_261596,"PATRONIS JR, JIMMY THEO",PATRONIS,R,Other Statewide,FL,Incumbent,62917.5,3492967.5,0.0200306940796537,0.9160500042040002,0.07744194902451776
ftm_261600,"GREENE, JEFF",GREENE,D,Governor,FL,Open Seat,898346,33505196,0.021232777018442207,0.9162146405174274,0.05748700804885506
ftm_261609,"WETHERBEE, JOHN",WETHERBEE,D,Governor,FL,Open Seat,544.5,10494.5,0.012186549271311888,0.9460946467566532,0.04454479828916892
ftm_261739,"FEROCE, GIOVANNI",FEROCE,R,Governor,RI,Open Seat,1091.5,128991.5,0.011235102966745666,0.8252806237564995,0.1616979909505917
ftm_261745,"EARNHEART, MICHAEL A",EARNHEART,D,State House,RI,Challenger,49.5,2999.5,0.0015510982273080464,0.9891974876092721,0.015220691595472758
ftm_261747,"KISLAK, REBECCA M",KISLAK,D,State House,RI,Open Seat,297,10497,0.010359469351618501,0.9319382038767516,0.060292351733123375
ftm_261751,"TRACY, MARK A",TRACY,D,State House,RI,Open Seat,1740,151490,0.005907876954418712,0.9295235535056204,0.07504256345512603
ftm_261752,"COOLMAN, HOLLY T",COOLMAN,D,State House,RI,Challenger,1089,43489,0.030924610580870326,0.9103448530720114,0.05767187715772662
ftm_261756,"MCKIERNAN, DANIEL P",MCKIERNAN,D,State House,RI,Incumbent,396,18996,0.010605143212525196,0.96678713730803445,0.029945927357112136
ftm_261760,"KEYS, DWAYNE C.",KEYS,D,State House,RI,Challenger,49.5,499.5,0.006325728489989796,0.9559070631107357,0.04490364567647055
ftm_261775,"MILLEA, CHRISTOPHER T",MILLEA,D,State House,RI,Challenger,794.5,61994.5,0.01266339857052842,0.9332199099986658,0.0628349688694207
ftm_261792,"COLLINS, TAMMY L",COLLINS,R,State House,RI,Open Seat,198,13998,0.011414942573426696,0.9305752334600146,0.06023089329567955
ftm_261800,"NARDONE, GEORGE A","NARDONE",R,State House,RI,Open Seat,99,999,0.0048541431215900445,0.9786087936180694,0.026275477292195537
ftm_261803,"ROBERTS, SHERRY",ROBERTS,R,State House,RI,Incumbent,797,41997,0.005211721072730911,0.9124914975152442,0.08137197488215615
ftm_261804,"CALDWELL, JUSTINE A",CALDWELL,D,State House,RI,Challenger,1388.5,115488.5,0.022558458581570438,0.8478010227341743,0.1158905560813239
ftm_261810,"MCENTEE, CAROL HAGAN",MCENTEE,D,State House,RI,Incumbent,49.5,499.5,0.0069285644872090985,0.9684637246981105,0.017680811031833225
ftm_261813,"TANZI, TERESA ANN",TANZI,D,State House,RI,Incumbent,297,17997,0.027495539969117643,0.9311659296176934,0.04699373809931433
ftm_261820,"DEGNAN, WILLIAM",DEGNAN,D,State House,RI,Challenger,1091.5,22991.5,0.006882091933044501,0.9800869272619503,0.02068737199187325
ftm_261826,"STEINER, MICHAEL CHRISTOPHER",STEINER,D,State House,RI,Challenger,1089,15989,0.012247491035391158,0.9228624556169244,0.06650985660794956
ftm_261834,"SHALLCROSS SMITH, MARY ANN",SMITH,D,State House,RI,Open Seat,497.5,41997.5,0.008721668619227295,0.9657170453771853,0.034548295633201345
ftm_261852,"TOBON, CARLOS E",TOBON,D,State House,RI,Incumbent,99,999,0.014497082392362576,0.9573249103012926,0.03472944130135958
ftm_261853,"VALLECILLA, JONATHAN",VALLECILLA,D,State House,RI,Challenger,698,18498,0.006942296744570874,0.8454198545746866,0.14992934587076634
ftm_261855,"SANTAGATA, DAVID M",SANTAGATA,D,State House,RI,Challenger,49.5,2999.5,0.014067533582274885,0.9643832151335041,0.03177206372685211
ftm_261873,"ASCENCAO, LAUFTON",ASCENCAO,D,State House,RI,Open Seat,396,18996,0.02486046607298124,0.8548692566682725,0.08875531762251324
ftm_261881,"CORTVRIEND, TERRI DENISE",CORTVRIEND,D,State House,RI,Challenger,148.5,1498.5,0.04490703057961312,0.9132340218305608,0.0320274849705431
ftm_261885,"QUIROA SR, DAVID A",QUIROA,R,State House,RI,Challenger,1930.5,63980.5,0.05499550539485326,0.7450025602282828,0.17290130341552648
ftm_261887,"SCHIFF, REBECCA",SCHIFF,R,State House,RI,Challenger,10761,656461,0.01794750998958058,0.9300480643061536,0.06148073884690863
ftm_261903,"BELL, SAMUEL W",BELL,D,State Senate,RI,Open Seat,1836.5,54986.5,0.02802265956221425,0.8945004350444096,0.07640587960768308
ftm_261905,"CEDENO, CARLOS",CEDENO,D,State Senate,RI,Challenger,99,999,0.007702787687940546,0.9612274954784206,0.030758090313642957
ftm_261906,"HERNANDEZ, JONATHAN A",HERNANDEZ,D,State Senate,RI,Challenger,198,9498,0.01831680227263608,0.9068184688485136,0.05500099859593077
ftm_261916,"CALISE, STEPHANIE L",CALISE,R,State Senate,RI,Challenger,448,8998,0.008624026567385272,0.9088070383768437,0.09270663188331285
ftm_261934,"PEARSON, RYAN WILLIAM",PEARSON,D,State Senate,RI,Incumbent,1992.5,145992.5,0.005657251072006267,0.9582869973994024,0.039436771767169976
ftm_261936,"VERI, MICHAEL A",VERI,R,State Senate,RI,Challenger,198,11998,0.037839317558286956,0.9309190646404901,0.03712099689956906
ftm_261942,"ARCHAMBAULT, STEPHEN R",ARCHAMBAULT,D,State Senate,RI,Incumbent,2539,173989,0.0029068068675220287,0.9567279820675616,0.0850797806421139
ftm_261947,"HEITKE, KEVIN D",HEITKE,D,State Senate,RI,Open Seat,1834,82984,0.016589484428053195,0.9145288714471456,0.07930321104902374
ftm_261949,"ROSELLI, PAUL A",ROSELLI,D,State Senate,RI,Open Seat,1782,44982,0.015572173903837692,0.8488826057126428,0.14848893495844365
ftm_261962,"MILLER, JOSHUA",MILLER,D,State Senate,RI,Incumbent,1445.5,89495.5,0.04914953585144677,0.7102460406688501,0.1918503467966783
ftm_261963,"MCCAFFREY, MICHAEL J",MCCAFFREY,D,State Senate,RI,Incumbent,1735,66985,0.008385571243274633,0.9435770265749375,0.05470667858834752
ftm_261966,"MCKENNEY, MARK P",MCKENNEY,D,State Senate,RI,Open Seat,1240,118990,0.009510152213433772,0.9264959254563372,0.06398831672292758
ftm_261971,"COPLEY, SCOTT R",COPLEY,R,State Senate,RI,Challenger,247.5,21497.5,0.07386219062840577,0.5501621704594328,0.31905712915302414
ftm_261972,"RAPTAKIS, LEONIDAS P",RAPTAKIS,D,State Senate,RI,Incumbent,148.5,8998.5,0.004457156813133793,0.9566399777690869,0.05872079529156424
ftm_261976,"GEE, DANA W",GEE,R,State Senate,RI,Open Seat,1039.5,52989.5,0.0221399851130588,0.9060502237910222,0.06788772600230317
ftm_261978,"VALVERDE, BRIDGET G",VALVERDE,D,State Senate,RI,Open Seat,1935.5,55985.5,0.008454900354670794,0.9147378592791581,0.07633191480128793
ftm_261979,"DIMARIO, ALANA",DIMARIO,D,State Senate,RI,Challenger,297,24497,0.019941467418484408,0.9433726297911049,0.04815528939036824
ftm_261980,"SHEEHAN, JAMES C",SHEEHAN,D,State Senate,RI,Incumbent,643.5,38993.5,0.032570332578527164,0.8358468306866456,0.11068649907463307
ftm_262263,"BREWER, CARL & MORROW, CHRIS",BREWER,D,Governor,KS,Open Seat,841.5,142491.5,0.019556479521772974,0.830198410075532,0.16362399610493475
ftm_262264,"KELLY, LAURA J & ROGERS, LYNN",KELLY,D,Governor,KS,Open Seat,74781,3465831,0.018837476149328347,0.5410226579949713,0.43755840270280566
ftm_262265,"SVATY, JOSHUA & LEWISON GIER, KATRINA",SVATY,D,Governor,KS,Open Seat,14958.5,1434458.5,0.010296944750753219,0.7855598024240661,0.25646830542607546
ftm_262266,"BARNETT, JIM & HANSEN, ROSIE",BARNETT,R,Governor,KS,Challenger,26591.5,941991.5,0.013099684709622137,0.9398015680802588,0.0515045636622142
ftm_262267,"COLYER, JEFF & MANN, TRACEY",COLYER,R,Governor,KS,Incumbent,112818,7337268.5,0.016044335279893157,0.8193952698876198,0.16799915156620923
ftm_262268,"KOBACH, KRIS & HARTMAN, WINK",KOBACH,R,Governor,KS,Open Seat,111364.5,4438464.5,0.013276867010400062,0.6901466497806245,0.3935344733096883
ftm_262269,"KUCERA, PATRICK (PK) & REITZ, PATRICIA",KUCERA,R,Governor,KS,Challenger,9342,732992,0.003988626948253267,0.9050408613633397,0.0939237241672244
ftm_262271,"SELZER, KEN & SANDERSON, JEN",SELZER,R,Governor,KS,Challenger,27018,2002418,0.012497108844253849,0.8724081742401082,0.14472618848005983
ftm_262283,"MATTEI, CHRISTOPHER",MATTEI,D,Other Statewide,CT,Open Seat,3774.5,371974.5,0.02788825315134668,0.8623104484892223,0.10881202704311475
ftm_262284,"DOYLE, PAUL R",DOYLE,D,Other Statewide,CT,Open Seat,12478.5,1009928.5,0.03154873859869518,0.9269139232446693,0.050609387138699065
ftm_262285,"TONG, WILLIAM M",TONG,D,Other Statewide,CT,Open Seat,7889,1510989,0.049702088247862125,0.7331666036894819,0.17439776085449196
ftm_262287,"SHABAN, JOHN",SHABAN,R,Other Statewide,CT,Open Seat,4343,455493,0.012861116237501276,0.9398327559598809,0.06072017984175545
ftm_262288,"HATFIELD, SUSAN",HATFIELD,R,Other Statewide,CT,Open Seat,81678,9079828,0.02585236213233717,0.8785989441397797,0.08525966646502721
ftm_262291,"LAMONT JR, EDWARD MINER (NED)",LAMONT,D,Governor,CT,Open Seat,286814.5,19410816.5,0.16744551024976015,0.6148123885634399,0.1799795804101924
ftm_262292,"GANIM, JOSEPH P (JOE)",GANIM,D,Governor,CT,Open Seat,35502.5,2119952.5,0.026506130674078397,0.8799268695987708,0.09884943159042953
ftm_262295,"BOUGHTON, MARK",BOUGHTON,R,Governor,CT,Open Seat,13378.5,1123478.5,0.005595456058922482,0.9005307958864959,0.10455637683234414
ftm_262296,"HERBST, TIMOTHY",HERBST,R,Governor,CT,Open Seat,16338,418488,0.028212875569845083,0.8145010255385551,0.13875009889305542
ftm_262300,"RITTER, MATTHEW (MATT)",RITTER,D,State House,CT,Incumbent,747.5,34497.5,0.001790451156067874,0.9885398658717915,0.020012184576288002
ftm_262307,"MCGEE, BRANDON",MCGEE,D,State House,CT,Incumbent,1143.5,37993.5,0.03124043817652305,0.8855579308052706,0.07803837647617458
ftm_262311,"FALUSI, BRENDA",FALUSI,D,State House,CT,Challenger,4348,209998,0.003595628427947609,0.9728777675212935,0.03856452957727744
ftm_262317,"DOUCETTE, JASON",DOUCETTE,D,State House,CT,Open Seat,646,18996,0.021156010672755562,0.9571567221283298,0.027435028789092646
ftm_262321,"HAMPTON, JOHN KENNEDY",HAMPTON,D,State House,CT,Incumbent,1089,53489,0.026039883929557677,0.9023998752078564,0.07497198005063996
ftm_262322,"DEGRAW, ELENI KAVROS",DEGRAW,D,State House,CT,Open Seat,445.5,9495.5,0.005223965992112987,0.935626742313169,0.07212498234952466
ftm_262323,"FLEISCHMANN, ANDREW M",FLEISCHMANN,D,State House,CT,Incumbent,1492.5,38992.5,0.010505547339658023,0.9336900180013223,0.07331183327929393
ftm_262324,"GILCHREST, JILLIAN",GILCHREST,D,State House,CT,Open Seat,9083.5,476933.5,0.014992198329467321,0.9212929377995038,0.06522718451992895
ftm_262325,"SLAP, DEREK M",SLAP,D,State House,CT,Incumbent,99,999,0.028496466101831527,0.9250814261719931,0.050371926701403585
ftm_262327,"DEMICCO, MICHAEL V (MIKE)",DEMICCO,D,State House,CT,Incumbent,594,18494,0.03395831051467846,0.8957270406805642,0.08656686076000716
ftm_262329,"PUGLIESE, MATTHEW",PUGLIESE,D,State House,CT,Challenger,2094,100994,0.019735141574764435,0.8143553132146216,0.17264477268112868
ftm_262330,"LOPES, RICK",LOPES,D,State House,CT,Incumbent,49.5,499.5,0.009738871106977015,0.9418842269930006,0.06831154022045606
ftm_262333,"TURCO, GARY",TURCO,D,State House,CT,Challenger,1683,107983,0.00916283737169515,0.9547095975136028,0.045896142803643215
ftm_262337,"ARESIMOWICZ, JOSEPH",ARESIMOWICZ,D,State House,CT,Incumbent,792,40492,0.028007447105013208,0.927499264591048,0.06023035997621859
ftm_262338,"BARRY, JILL",BARRY,D,State House,CT,Open Seat,2046.5,153496.5,0.008079848517805108,0.9631738822130033,0.03954815566259408
ftm_262341,"GOVERT, THERESA",GOVERT,D,State House,CT,Open Seat,943,31493,0.005352947244729403,0.9626386150018577,0.04018170519337376
ftm_262342,"ADLER, JASON",ADLER,D,State House,CT,Challenger,2928,115978,0.013790692571371613,0.8995353176135465,0.08704348310833311
ftm_262343,"PALM, CHRISTINE",PALM,D,State House,CT,Challenger,1386,48986,0.0135525133763283,0.95156153180708,0.04140217085009115
ftm_262344,"MCKENNEY, HUGH",MCKENNEY,D,State House,CT,Challenger,5816.5,175966.5,0.010872113349940071,0.9341134269793345,0.06483654525904133
ftm_262345,"WELCH-COLLINS, BAIRD",WELCH-COLLINS,D,State House,CT,Challenger,1336.5,30486.5,0.011434506342960359,0.9388096955541722,0.048207295857998704
ftm_262347,"MURPHY, PATRICK",MURPHY,D,State House,CT,Open Seat,445.5,16995.5,0.010971236214438263,0.9626728716346579,0.03112540771991891
ftm_262350,"CONLEY, CHRISTINE",CONLEY,D,State House,CT,Incumbent,148.5,1498.5,0.01669575238951819,0.8610004821947702,0.09807123916087443
ftm_262354,"ROTELLA, KATE",ROTELLA,D,State House,CT,Open Seat,893.5,33493.5,0.016469065814929497,0.9233605510121851,0.06596704295915945
ftm_262355,"RANDALL, CHRISTINE ROSATI",RANDALL,D,State House,CT,Challenger,1796.5,277996.5,0.01213193707215962,0.9824253840667901,0.014418082547512073
ftm_262358,"DONNELLY, KATE",DONNELLY,D,State House,CT,Challenger,1648,284998,0.0023262369107615146,0.9701979927255121,0.04778109737622418
ftm_262359,"ORANGE, LINDA A",ORANGE,D,State House,CT,Incumbent,297,17497,0.05185296617350217,0.8636477835822278,0.09462175026075409
ftm_262361,"BOYD, PAT",BOYD,D,State House,CT,Incumbent,2136,144986,0.014742411503847239,0.9213562297880892,0.07464021553445913
ftm_262362,"GROH, LARRY",GROH,D,State House,CT,Open Seat,4847.5,285497.5,0.019612113470361958,0.9113525458777612,0.04771336024371757
ftm_262364,"PHEANIOUS, PATRICIA WILSON",PHEANIOUS,D,State House,CT,Challenger,2098,209998,0.0014461687607937005,0.972248990732148,0.043965541554724326
ftm_262365,"HADDAD, GREGORY",HADDAD,D,State House,CT,Incumbent,2240,175990,0.011695477983445049,0.9165339291322646,0.07870948785978277
ftm_262366,"THIELE, TIFFANY",THIELE,D,State House,CT,Challenger,1245,33495,0.17498555490032305,0.6531451604366868,0.13436984546993544
ftm_262367,"WINKLER, MICHAEL",WINKLER,D,State House,CT,Incumbent,1497.5,239997.5,0.015929482598375067,0.8888939569333449,0.09114635378100373
ftm_262368,"ARNONE, THOMAS",ARNONE,D,State House,CT,Challenger,1735,71485,0.026749655622692374,0.8777272021027094,0.07046545552726949
ftm_262373,"WEBSTER, AMANDA",WEBSTER,D,State House,CT,Challenger,1237.5,46987.5,0.010024266990777719,0.9396591818391311,0.04775644801808131
ftm_262374,"PEREZ, ALTHEA CANDY",PEREZ,D,State House,CT,Challenger,948,25498,0.013968811275778516,0.9506088559166752,0.02597751555398052
ftm_262375,"HORN, MARIA",HORN,D,State House,CT,Challenger,1584,68484,0.02218274527755031,0.9070459912818267,0.07152640692273952
ftm_262376,"COOK, MICHELLE L",COOK,D,State House,CT,Incumbent,2386,57986,0.012521590151679236,0.8545952929754288,0.14066826518940276
ftm_262377,"LARSSON, ALEX",LARSSON,D,State House,CT,Challenger,648.5,62998.5,0.0027523537975737665,0.9341569687082232,0.08423239558275401
ftm_262379,"DESMARAIS, JEFFREY",DESMARAIS,D,State House,CT,Challenger,5684.5,274484.5,0.01906821339687038,0.9158094840051624,0.06256031687448181
ftm_262380,"CAVA, GREG",CAVA,D,State House,CT,Challenger,10079.5,349979.5,0.025357330531563565,0.8197462682813608,0.11186876868214382
ftm_262382,"BUTLER, LARRY B",BUTLER,D,State House,CT,Incumbent,898.5,62998.5,0.004578346012725174,0.9915868966691996,0.00844395620231769
ftm_262383,"NAPOLI, RONALD","NAPOLI",D,State House,CT,Open Seat,5267,302467,0.01954706313294721,0.9236984843019455,0.06723833134076683
ftm_262385,"REYES JR, GERALDO C",REYES,D,State House,CT,Incumbent,99,5999,0.0034903117457797703,0.9534422922403973,0.043120564060129006
ftm_262386,"HONIG, PAUL",HONIG,D,State House,CT,Challenger,99,10499,0.004822605969175485,0.927971937548449,0.08138974374733281
ftm_262395,"ABERCROMBIE, CATHERINE F",ABERCROMBIE,D,State House,CT,Incumbent,695.5,21995.5,0.025832400121887925,0.9174925682971301,0.0656960847634572
ftm_262399,"RANCIATO-VIELE, THERESANN",RANCIATO-VIELE,D,State House,CT,Challenger,594,20994,0.016614484012485095,0.9282880991769661,0.06021323561488703
ftm_262401,"HARRIGAN, ANNE",HARRIGAN,D,State House,CT,Challenger,49.5,2999.5,0.004989461131618351,0.9563418750815379,0.04107442873078325
ftm_262402,"FONTAINE, DAN",FONTAINE,D,State House,CT,Challenger,2836.5,157986.5,0.03012400003991509,0.9327794098255883,0.04959804448268477
ftm_262407,"CANDELARIA, JUAN R",CANDELARIA,D,State House,CT,Incumbent,749.5,74999.5,4.7557781535504485e-4,0.9539203163867824,0.1007143741288226
ftm_262408,"LEMAR, ROLAND J",LEMAR,D,State House,CT,Incumbent,1897.5,115997.5,0.004266430918834335,0.9714281676707611,0.027938177948792022
ftm_262411,"SCANLON, SEAN",SCANLON,D,State House,CT,Incumbent,297,12497,2.2804751581904603e-4,0.9928372024605508,0.019741651577457935
ftm_262412,"ALBIS, JAMES M",ALBIS,D,State House,CT,Incumbent,99,5999,0.007475773880486943,0.8645188741252054,0.09553026090740199
ftm_262413,"PHIPPS, QUENTIN",PHIPPS,D,State House,CT,Open Seat,3049,77999,0.016767377761708904,0.9404276699092758,0.05101980583732739
ftm_262415,"PARKER, JOHN-MICHAEL",PARKER,D,State House,CT,Challenger,4732.5,153482.5,0.010344740874971326,0.927567430543338,0.07352594102394318
ftm_262418,"COMEY, ROBIN",COMEY,D,State House,CT,Open Seat,841.5,35991.5,0.01791239711896905,0.9590687661283852,0.029232950491657222
ftm_262419,"LINEHAN, ELIZABETH",LINEHAN,D,State House,CT,Incumbent,1893.5,58493.5,0.012246594233785142,0.9264765988746736,0.0751445380568155
ftm_262420,"ROCHELLE, KARA",ROCHELLE,D,State House,CT,Open Seat,1336.5,67486.5,0.011242895316285317,0.9365106968072777,0.05404126999554515
ftm_262423,"PEARSON, DANIEL",PEARSON,D,State House,CT,Challenger,346.5,15996.5,0.006553976369896879,0.9683938935791954,0.0367496013692763
ftm_262424,"ARCONTI JR, DAVID A",ARCONTI,D,State House,CT,Incumbent,2542,225492,0.0039044676202418275,0.9691964276400761,0.03395700535489001
ftm_262427,"MATTO, ELAINE",MATTO,D,State House,CT,Challenger,3945,125495,0.006609488268925217,0.979258749886149,0.021540700488595188
ftm_262428,"WELANDER, MARY",WELANDER,D,State House,CT,Challenger,841.5,23491.5,0.015719732790432987,0.940382029974548,0.04840657942770186
ftm_262432,"BOYNTON, CINDY",BOYNTON,D,State House,CT,Challenger,544.5,27994.5,0.016747439169340576,0.9351173725415728,0.05502033312338609
ftm_262433,"ROSE, KIM",ROSE,D,State House,CT,Incumbent,896,28496,0.006681147482817956,0.8986176468046196,0.10048558866533439
ftm_262434,"BEATTY, ELLEN",BEATTY,D,State House,CT,Open Seat,1094,108994,0.02454432987983549,0.9503436627848635,0.036024573024608146
ftm_262438,"GONCALVES, JOSE",GONCALVES,D,State House,CT,Challenger,997,82497,0.0027176659934504224,0.8345229914132118,0.1616692001568097
ftm_262441,"TARTELL, ROSS",TARTELL,D,State House,CT,Challenger,792,15492,0.01769155659800318,0.934122556814386,0.044811722908576206
ftm_262446,"STAFSTROM, STEVEN (STEVE)",STAFSTROM,D,State House,CT,Incumbent,643.5,23493.5,0.02493467341638345,0.9056499695987829,0.07197498208562575
ftm_262448,"KROCHKO, JAMES",KROCHKO,D,State House,CT,Challenger,2145.5,104995.5,0.007957011791142053,0.8956283542832424,0.10321405825675391
ftm_262449,"PEREIRA, CAITLIN CLARKSON",PEREIRA,D,State House,CT,Challenger,398.5,10998.5,0.004863999637624596,0.9553216744094281,0.049420821977552036
ftm_262450,"MCCARTHY VAHEY, CRISTIN",VAHEY,D,State House,CT,Incumbent,3170.5,101470.5,0.012852378615655868,0.9507059674239795,0.04314372740022405
ftm_262451,"GAUDIANO, ASHLEY",GAUDIANO,D,State House,CT,Challenger,4232.5,272982.5,0.004041300209642383,0.9770320780066434,0.022836472875896803
ftm_262452,"HUGHES, ANNE",HUGHES,D,State House,CT,Challenger,1695.5,94495.5,0.020930153376550974,0.9215557813129227,0.06358808706521148
ftm_262453,"STEINBERG, JONATHAN",STEINBERG,D,State House,CT,Incumbent,4378.5,184478.5,0.12339103602847917,0.8297608424615578,0.12500388967437212
ftm_262456,"RYAN, KEVIN",RYAN,D,State House,CT,Incumbent,1096.5,31996.5,0.03941696380415747,0.8169486719509356,0.17501028364474722
ftm_262458,"SIMMS, TRAVIS",SIMMS,D,State House,CT,Open Seat,49.5,2999.5,NA,NA,NA
ftm_262460,"THOMAS, STEPHANIE",THOMAS,D,State House,CT,Challenger,1341.5,108491.5,0.042568149777833623,0.8414961039668069,0.10120559473725423
